#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2017-12-13-10-14-01
#types
#time	string	addr	srcort	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
1295981766.494867	CcQxDFgAdhJHTfGAb	10.0.2.15	2528	65.54.189.173	61863	tcp	-	63.862020	5011	14791	SF	-	-	0	ShADadfF	43	6739	63	17315	(empty)
1295981786.975113	C3lR1Y2n3Qzk5MENV	10.0.2.15	2550	64.4.35.57	61863	tcp	-	43.565958	784	479	SF	-	-	0	ShADadFf	16	1432	18	1203	(empty)
1295981838.051371	CxUBc44C5ngnbutaX8	192.168.3.131	60629	192.168.3.1	53	udp	dns	0.226972	72	1000	SF	-	-	0	Dd	2	128	2	1056	(empty)
1295981838.142594	CCm8X64W4uZ57MmJF3	192.168.3.131	58673	192.168.3.1	53	udp	dns	0.214083	94	1004	SF	-	-	0	Dd	2	150	2	1060	(empty)
1295981760.714717	C01tUv1XaQAwAAadTd	192.168.3.131	57243	204.14.234.85	443	tcp	ssl	74.696415	59299	134615	S1	-	-	0	ShADdat	103	63515	148	140547	(empty)
1295981775.885876	CRb7gu2Pd96eUHr5p7	192.168.3.131	58770	72.14.213.138	80	tcp	http	0.299457	4135	12595	S1	-	-	0	ShADad	9	4507	12	13087	(empty)
1295981790.411857	CYnfPHsTZ8ByvoFGb	192.168.3.131	57246	204.14.234.85	8443	tcp	ssl	45.553837	31441	42032	S1	-	-	0	ShADdat	48	33421	59	44404	(empty)
1295981543.659415	CGovO602sv9gooQWl	192.168.3.131	55961	184.24.133.32	80	tcp	http	0.231175	704	522	S1	-	-	0	ShADad	4	876	3	654	(empty)
1295981653.153059	CcffW74Tpevg2eKJl8	192.168.3.131	52402	72.14.213.132	443	tcp	ssl	0.072831	1020	25177	S1	-	-	0	ShADad	13	1552	23	26109	(empty)
1295981701.203550	CxgMtj3rNOoElR0hjb	192.168.3.131	52497	72.14.213.120	443	tcp	ssl	0.271940	725	4521	S1	-	-	0	ShADad	8	1057	9	4893	(empty)
1295981736.629461	CeRhqoLbcWHfKTGZ	192.168.3.131	56510	65.54.95.68	80	tcp	http	3.771706	954	37632	S3	-	-	0	ShADadf	16	1606	29	38804	(empty)
1295981799.816511	Cch0Mt2bYQT6B9ZtX3	192.168.3.131	57248	204.14.234.85	8443	tcp	ssl	36.234262	21909	51738	S1	-	-	0	ShADdat	33	23253	59	54110	(empty)
1295981835.494453	Cg80Ba4WnNPbHzlR39	192.168.3.131	57249	204.14.234.85	8443	tcp	ssl	0.359488	4082	8914	S1	-	-	0	ShADda	7	4374	12	9406	(empty)
1295981569.717334	CMJskO1amd3ppyym2k	192.168.3.131	56034	65.55.206.199	80	tcp	http	118.208156	3553	29740	S1	-	-	0	ShADd	18	4285	26	30784	(empty)
1295981545.041891	CnEY7S1RzkjabRnjD3	192.168.3.131	55971	65.55.17.37	80	tcp	http	0.305845	1215	1281	S1	-	-	0	ShADd	5	1427	3	1405	(empty)
1295981543.517728	Cyt5kc242WCxDLQxVb	192.168.3.131	55957	65.55.5.232	80	tcp	http	192.282272	12921	20493	S1	-	-	0	ShADd	32	14213	16	21137	(empty)
1295981735.419755	C358Is3QIQShR8S8uh	192.168.3.131	56497	65.54.95.140	80	tcp	http	3.986196	2573	29114	S3	-	-	0	ShADdf	17	3265	27	30206	(empty)
1295981737.325325	CDRKg62FK3OB64jPT9	192.168.3.131	56511	65.54.95.68	80	tcp	http	3.076674	901	191607	S3	-	-	0	ShADadf	56	3153	135	197019	(empty)
1295981769.994085	Cy0NlI1PbtqjWEYd3l	10.0.2.15	2539	198.104.200.146	5480	tcp	http	70.774471	403	190	RSTO	-	-	0	ShADadR	5	611	3	314	(empty)
1295981799.616511	CZrDHA1qwmr8FL0ok4	192.168.3.131	57248	204.14.234.85	443	tcp	ssl	36.234262	21909	51738	S1	-	-	0	ShADdat	33	23253	59	54110	(empty)
1295981543.754726	ChVUNu1sv8uvIpwDWi	192.168.3.131	55962	65.55.5.232	80	tcp	http	191.953266	7536	11553	S1	-	-	0	ShADd	18	8268	10	11957	(empty)
1295981735.491565	CNAazC1fOMZy1Zz8R2	192.168.3.131	56500	65.54.95.140	80	tcp	http	3.915250	858	38621	S3	-	-	0	ShADadf	18	1590	31	39873	(empty)
1295981674.977898	CHK1Ek3lSUoMg9xQga	192.168.3.131	56320	207.46.0.109	80	tcp	http	60.912387	7563	21468	S1	-	-	0	ShADad	15	8175	31	22720	(empty)
1295981709.207592	C221242SKwcnTPjF73	192.168.3.131	56421	72.14.213.149	80	tcp	http	0.151885	715	2230	S1	-	-	0	ShADad	4	887	4	2402	(empty)
1295981775.884747	CYrUyL11mNP339Oyx	10.0.2.15	2546	91.103.140.2	5480	tcp	http	64.884164	524	269	RSTO	-	-	0	ShADadR	5	732	3	393	(empty)
1295981837.977888	CYBGee2YT0SC7fSxOl	192.168.3.131	57231	204.14.234.101	443	tcp	-	0.251001	3128	3137	OTH	-	-	0	DadAt	6	3380	5	3337	(empty)
1295981675.009095	CWxyGr2FUKh1XaolF3	192.168.3.131	56324	65.55.118.107	80	tcp	http	13.115155	1394	622	S1	-	-	0	ShADd	6	1646	3	754	(empty)
1295981790.211857	C6tXRY1kd8tVLy0jE4	192.168.3.131	57246	204.14.234.85	443	tcp	ssl	45.553837	31441	42032	S1	-	-	0	ShADdat	48	33421	59	44404	(empty)
1295981569.916424	CvpqgN2YKX1WLSGhke	192.168.3.131	55960	206.108.207.139	80	tcp	-	165.685556	5288	3654	OTH	-	-	0	DdA	14	5848	7	3934	(empty)
1295981735.492711	C8pmAQL5jXQd9TLo3	192.168.3.131	56502	65.54.95.140	80	tcp	http	3.914983	2573	11124	S3	-	-	0	ShADadf	10	2985	12	11616	(empty)
1295981778.291854	CbU83W57aLPEjFrVh	10.0.2.15	2548	65.54.167.27	5480	tcp	-	62.477118	1901	42478	RSTO	-	-	0	ShADadR	30	3109	52	44562	(empty)
1295981735.493359	COg6r03bbBfRWHv4Hi	192.168.3.131	56503	65.54.95.140	80	tcp	http	3.914349	2576	10121	S3	-	-	0	ShADadf	9	2948	12	10613	(empty)
1295981769.573326	CzLb3a3eXCnaJPYj4f	10.0.2.15	2537	65.55.15.244	5480	tcp	http	71.195375	5038	5737	RSTO	-	-	0	ShADadR	11	5486	13	6261	(empty)
1295981770.162541	CWicrF16EqftF8m7bf	10.0.2.15	2540	207.46.105.186	5480	tcp	http	70.606228	397	91	RSTO	-	-	0	ShADadfR	6	645	4	255	(empty)
1295981569.405936	CvbQkjFqPi5gU5q88	192.168.3.131	56023	184.24.143.139	80	tcp	http	0.226638	497	263	S1	-	-	0	ShADad	4	669	3	395	(empty)
1295981760.825557	C3b7mh4PoYqFrfpvfh	192.168.3.131	57233	204.14.234.101	8443	tcp	-	0.286990	3471	1012	OTH	-	-	0	DadA	4	3631	2	1092	(empty)
1295981769.572573	CSgljq1CRUcJnMbQal	10.0.2.15	2536	65.55.15.244	5480	tcp	http	71.196081	4981	6974	RSTO	-	-	0	ShADadR	13	5509	17	7658	(empty)
1295981775.797406	CwRuiy1eLYffErj5c5	192.168.3.131	58769	72.14.213.138	80	tcp	-	0.285870	1632	730	S1	-	-	1528	ShADad	4	276	5	942	(empty)
1295981570.916893	CJAly52e0Y53MLUpBi	192.168.3.131	56049	206.108.207.163	80	tcp	http	0.019759	540	1751	S1	-	-	0	ShADad	4	712	4	1923	(empty)
1295981710.332050	CKUlBz1K4tq16dFvLa	192.168.3.131	56430	65.54.95.68	80	tcp	-	0.027239	0	0	S1	-	-	0	ShAa	2	92	2	92	(empty)
1295981743.628724	CTe1fd3zHEve9Vrhkg	192.168.3.131	49166	192.168.3.90	445	tcp	-	9.033456	435	117	OTH	-	-	0	DdTtA	10	1270	6	474	(empty)
1295981571.049026	CgYi6F3XHE7Bm6Xd4	192.168.3.131	56054	206.108.207.145	80	tcp	http	1.456644	1976	751	S1	-	-	0	ShADad	8	2308	5	963	(empty)
1295981588.639878	CTQUhF2ppsZJ8TgdNf	192.168.3.131	58362	208.82.238.129	80	tcp	-	0.031725	0	0	S1	-	-	0	ShA	2	92	1	52	(empty)
1295981761.983356	C0Nzcl4aepGl4UCuOj	192.168.3.131	57244	204.14.234.85	8443	tcp	ssl	75.357553	52022	109627	S1	-	-	0	ShADdat	94	55842	121	114479	(empty)
1295981790.211613	CEWVZi4JF5A5uRSgF9	192.168.3.131	57245	204.14.234.85	443	tcp	ssl	45.683071	28259	68643	S1	-	-	0	ShADda	47	30151	73	71575	(empty)
1295981801.731582	C6uH8l4CJHrUTEEFK7	192.168.3.131	58831	204.9.163.166	80	tcp	http	2.144031	299	218	S3	-	-	0	ShADadf	5	511	4	390	(empty)
1295981709.761172	Cc6QUm381s9fMDo0K8	192.168.3.131	55968	72.14.213.101	80	tcp	-	26.522854	3226	604	OTH	-	-	0	DadA	6	3466	4	764	(empty)
1295981545.044729	CNYvA02Hw8ZE45msJk	192.168.3.131	57839	72.14.213.147	80	tcp	-	258.520601	6783	20378	SHR	-	-	0	DadAf	16	7423	26	21418	(empty)
1295981790.411613	CfTxAFGklOrXZHRRl	192.168.3.131	57245	204.14.234.85	8443	tcp	ssl	45.683071	28259	68643	S1	-	-	0	ShADda	47	30151	73	71575	(empty)
1295981550.917596	Cj32Sc3DFk5St5R6Z9	192.168.3.131	49673	72.14.213.18	443	tcp	-	253.828492	8134	2063	OTH	-	-	0	^dAatDT	44	2305	88	10467	(empty)
1295981569.081250	C2xnMe2m89mZvYllh4	192.168.3.131	56022	65.55.206.199	80	tcp	http	119.252752	8997	184078	S1	-	-	0	ShADd	72	11889	131	189322	(empty)
1295981735.320039	CmNg9U12cZt5i5mwW9	192.168.3.131	56494	66.235.139.121	80	tcp	-	0.261952	1622	811	S1	-	-	1622	ShAad	3	132	3	943	(empty)
1295981839.584353	ChPQWn4LwHQ47D4YAb	192.168.3.131	57229	204.14.234.85	80	tcp	-	0.037419	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1295981571.296714	CYK6iuESfuGdiX3Nk	192.168.3.131	56058	206.108.207.138	80	tcp	http	164.823298	4415	226580	S1	-	-	0	ShADad	78	7547	163	233112	(empty)
1295981571.622224	C22iRFnLOSs6KA38c	192.168.3.131	56061	195.27.155.11	80	tcp	http	164.955817	5759	1212	S1	-	-	0	ShADad	14	6331	8	1544	(empty)
1295981736.627338	CIcXeT1ppwyEvrW0Ci	192.168.3.131	56509	65.54.95.75	80	tcp	http	3.772984	914	123688	S3	-	-	0	ShADadf	46	2766	90	127300	(empty)
1295981543.103559	CDy7yGjdlVs0NMPc9	192.168.3.131	55953	65.55.206.209	80	tcp	http	0.363032	461	296	S1	-	-	0	ShADd	4	633	2	380	(empty)
1295981709.663260	CVe4eh34Ns78QvAsN7	192.168.3.131	56424	72.14.213.148	80	tcp	http	0.113234	532	30527	S1	-	-	0	ShADad	13	1064	24	31499	(empty)
1295981760.914717	CZtaSE4Jf3psNsugw5	192.168.3.131	57243	204.14.234.85	8443	tcp	ssl	74.696415	59299	134615	S1	-	-	0	ShADdat	103	63515	148	140547	(empty)
1295981780.724369	CuMDsv39NCXcdboO0i	174.36.30.111	5480	192.168.3.131	49206	tcp	-	0.072679	198	188	OTH	-	-	0	DdA	2	278	1	228	(empty)
1295981543.602774	CmcRui2kFUv8V4BSij	192.168.3.131	55959	65.55.5.231	80	tcp	http	192.308212	12302	15184	S1	-	-	0	ShADd	30	13514	15	15788	(empty)
1295981649.457418	CGAjc6QqSU4GQp6r9	10.0.2.15	1095	192.168.3.90	139	tcp	-	175.723999	159	163	OTH	-	-	0	DadATt	12	798	14	886	(empty)
1295981735.448839	CL8BJF46FjVerTpxe5	192.168.3.131	56499	76.74.140.168	80	tcp	http	0.581173	1247	1062	S1	-	-	0	ShADad	5	1459	4	1234	(empty)
1295981735.668156	CwbUao16yKpjkcpf75	192.168.3.131	56505	65.54.95.66	80	tcp	http	3.747233	2312	5950	S3	-	-	0	ShADadf	7	2604	9	6322	(empty)
1295981780.524369	CzIxdF1NwvYIcdJf2c	192.168.3.131	49206	174.36.30.111	80	tcp	-	0.072679	188	198	OTH	-	-	0	^dDa	1	228	2	278	(empty)
1295981776.363816	CKk6Fg1wTGKsHHATXd	10.0.2.15	2547	96.17.8.49	5480	tcp	http	64.405045	495	8188	RSTO	-	-	0	ShADadR	9	863	12	8672	(empty)
1295981608.145092	CE27bu1YjH5ddcJCdd	192.168.3.131	56168	206.108.207.155	80	tcp	http	0.741402	1497	47249	S1	-	-	0	ShADadt	20	2321	35	48661	(empty)
1295981799.612974	CcsGCX2DYlfsJ95QB7	192.168.3.131	57247	204.14.234.85	443	tcp	ssl	36.121334	21906	33960	S1	-	-	0	ShADdat	36	23394	44	35732	(empty)
1295981835.294453	CAOLHV2bd36tVjSyR7	192.168.3.131	57249	204.14.234.85	443	tcp	ssl	0.359488	4082	8914	S1	-	-	0	ShADda	7	4374	12	9406	(empty)
1295981838.160008	C7HxK1oE9yGN1fkO9	192.168.3.131	57250	66.235.136.89	443	tcp	ssl	0.333921	5212	720	S1	-	-	0	ShADda	8	5544	5	932	(empty)
1295981735.906952	CvWejm1s1XD4ySDuVl	192.168.3.131	56048	66.220.149.32	80	tcp	-	0.275465	1120	5224	OTH	-	-	0	^adDA	3	1240	6	5464	(empty)
1295981760.625557	CtCieirNfmrvNvDN6	192.168.3.131	57233	204.14.234.101	443	tcp	-	0.286990	3471	1012	OTH	-	-	0	DadA	4	3631	2	1092	(empty)
1295981799.812974	CJqtsjiuij12Coh93	192.168.3.131	57247	204.14.234.85	8443	tcp	ssl	36.121334	21906	33960	S1	-	-	0	ShADdat	36	23394	44	35732	(empty)
1295981838.360008	CmKyWh2fnZ0SAWVp89	192.168.3.131	57250	66.235.136.89	8443	tcp	ssl	0.333921	5212	720	S1	-	-	0	ShADda	8	5544	5	932	(empty)
1295981543.518271	C821cz4CY04wZr3H1i	192.168.3.131	55958	65.55.239.163	80	tcp	http	192.064719	7658	3288	S1	-	-	0	ShADd	18	8390	9	3652	(empty)
1295981761.783356	C0qsjR2Mx1dhaRTazg	192.168.3.131	57244	204.14.234.85	443	tcp	ssl	75.357553	52022	109627	S1	-	-	0	ShADdat	94	55842	121	114479	(empty)
1295981542.928128	Cw2fqj1bYxIthJNzIl	192.168.3.131	52152	72.14.213.147	443	tcp	ssl	244.864249	70430	101222	S1	-	-	65731	ShADad	90	8311	216	109886	(empty)
1295981545.127304	CeCZlh3eM1RFhWYQ62	192.168.3.131	55972	207.46.216.54	80	tcp	http	24.097292	1712	630	S1	-	-	0	ShADd	8	2044	4	794	(empty)
1295981653.037338	C9y3LC1KsyGXD2Lv12	192.168.3.131	52399	72.14.213.132	443	tcp	ssl	5.304229	1121	7350	S1	-	-	0	ShADad	10	1533	14	7922	(empty)
1295981735.492108	Cj1JjK1JZWCa8bTv05	192.168.3.131	56501	65.54.95.140	80	tcp	http	3.915609	1715	8905	S3	-	-	0	ShADadf	8	2047	10	9317	(empty)
1295981708.400725	CB6UF02bIkRFnlyCnh	192.168.3.131	56411	65.55.206.199	80	tcp	http	27.854296	3755	56470	S1	-	-	0	ShADda	26	4807	42	58154	(empty)
1295981838.177888	CfR3kA4ZlUp26jiKvl	192.168.3.131	57231	204.14.234.101	8443	tcp	-	0.251001	3128	3137	OTH	-	-	0	DadAt	6	3380	5	3337	(empty)
1295981839.784353	CTJPah20QBwUR21iW6	192.168.3.131	57229	204.14.234.85	5480	tcp	-	0.037419	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1295981834.860003	CufZhPal6x4Nt0RV4	172.16.255.1	63802	239.255.255.250	1900	udp	-	0.000075	265	0	S0	-	-	0	D	2	321	0	0	(empty)
1295981821.696925	CGacqL2OLyyBAjeV9	10.0.2.15	138	10.0.2.255	138	udp	-	-	-	-	S0	-	-	0	D	1	229	0	0	(empty)
1295981834.861493	CqQYoi3jBINY3ajJ6e	172.16.255.1	63805	172.16.0.1	5351	udp	-	0.261041	24	0	S0	-	-	0	D	2	80	0	0	(empty)
1295981750.745970	CxeLTf38jpdB4j6zSd	192.168.3.131	17500	192.168.3.255	17500	udp	-	90.243783	960	0	S0	-	-	0	D	8	1184	0	0	(empty)
1295981744.511002	CkFrt21Jkue8K47NUc	192.168.3.131	52400	192.168.3.99	161	udp	snmp	90.260132	624	656	SF	-	-	0	Dd	8	848	8	880	(empty)
1295981789.054596	CxGT2K1QcDZZ2TPDy7	172.16.255.1	50983	67.64.157.145	58164	udp	-	0.123551	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
1295981789.092469	CLHxcX3deMNerOEi64	172.16.255.1	50983	188.17.181.29	443	udp	-	0.258520	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
1295981789.092605	CAIjCv2PebBF8z4fDi	172.16.255.1	50983	69.126.180.28	443	udp	-	0.096471	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
1295981827.168266	CTVKSJQzsS7hAQ8u6	172.16.255.1	50983	208.88.186.244	13392	udp	-	0.074838	79	11	SF	-	-	0	Dd	1	107	1	39	(empty)
1295981789.072022	CFYgQC3FgG1o7qoAP3	172.16.255.1	50983	66.209.190.84	7457	udp	-	-	-	-	S0	-	-	0	D	1	56	0	0	(empty)
1295981750.743462	CzyRyO11yyJVNcUkS6	192.168.3.131	17500	255.255.255.255	17500	udp	-	90.243966	960	0	S0	-	-	0	D	8	1184	0	0	(empty)
1295981789.054334	CFOeSo22MN3e9ptfoe	172.16.255.1	50983	188.22.186.229	14487	udp	-	0.242976	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
1295981831.252038	CXJNAA3tmX4ybPY5k9	172.16.255.1	60061	239.255.255.250	1900	udp	-	9.074722	532	0	S0	-	-	0	D	4	644	0	0	(empty)
1295981789.054769	Ch5qZBWBlX7lTGosg	172.16.255.1	50983	67.84.50.244	37499	udp	-	0.088664	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
1295981789.054685	CuZH2mfaMDWTGydUl	172.16.255.1	50983	188.163.1.229	50709	udp	-	0.221595	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
1295981805.434639	CUtDSB1P3KsLkcAwVh	172.16.255.1	8	67.215.65.132	0	icmp	-	4.950636	224	160	OTH	-	-	0	-	7	420	5	300	(empty)
#close	2017-12-13-10-14-02
